SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22024,1642278,0022400061,"Oct 22, 2024",NYK @ BOS,L,5,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,3,7,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400081,"Oct 25, 2024",NYK vs. IND,W,4,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0,0,0,0,1,0,4,-4,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400134,"Nov 01, 2024",NYK @ DET,W,5,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,4,0,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400161,"Nov 04, 2024",NYK @ HOU,L,6,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-4,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400171,"Nov 06, 2024",NYK @ ATL,L,9,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,1,0,0,1,1,6,2,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400189,"Nov 08, 2024",NYK vs. MIL,W,16,3,5,0.6,2,4,0.5,0,0,0.0,2,2,4,2,1,0,1,2,8,-6,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400203,"Nov 10, 2024",NYK @ IND,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400014,"Nov 15, 2024",NYK vs. BKN,W,7,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-5,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400246,"Nov 18, 2024",NYK vs. WAS,W,17,2,6,0.333,1,2,0.5,0,0,0.0,0,0,0,3,1,0,1,2,5,-1,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400257,"Nov 20, 2024",NYK @ PHX,W,11,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,1,0,1,1,3,0,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400264,"Nov 23, 2024",NYK @ UTA,L,11,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,1,1,1,0,1,3,0,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400283,"Nov 25, 2024",NYK @ DEN,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2,1,2024-25,Regular Season,1642278,Tyler Kolek
22024,1642278,0022400308,"Dec 01, 2024",NYK vs. NOP,W,6,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,-2,1,2024-25,Regular Season,1642278,Tyler Kolek
